ID	Technology	Multi_Details	HG_Num	Type	METRIC.Precision	METRIC.Recall	METRIC.F1_Score	TRUTH.TP	TRUTH.FN	QUERY.TP	QUERY.FP	FP.gt	FP.al	challenge_cat
HB8P3	ILLUMINA	NA	4	SNVandINDEL	0.9568953389782177	0.8968591149874258	0.9259050517890246	251421	28914	251674	11337	2404	919	Difficult-to-Map Regions
HB8P3	ILLUMINA	NA	4	SNVandINDEL	0.9746920708237106	0.9065077088562209	0.9393642137392316	20226	2086	20258	526	140	222	MHC
4GKR1	MULTI	ILLUMINAPACBIO	3	INDEL	0.99448	0.99215	0.993314	500867	3963	522110	2898	1854	605	All Benchmark Regions
4GKR1	MULTI	ILLUMINAPACBIO	3	INDEL	0.980993	0.887341	0.93182	1465	186	1600	31	14	11	MHC
4GKR1	MULTI	ILLUMINAPACBIO	3	INDEL	0.969877	0.956302	0.963042	15735	719	15970	496	167	77	Difficult-to-Map Regions
4GKR1	MULTI	ILLUMINAPACBIO	3	SNP	0.997741	0.995976	0.996857	3318083	13406	3319006	7516	2728	526	All Benchmark Regions
4GKR1	MULTI	ILLUMINAPACBIO	3	SNP	0.988832	0.888996	0.93626	17547	2191	17442	197	133	38	MHC
4GKR1	MULTI	ILLUMINAPACBIO	3	SNP	0.977523	0.960464	0.968918	248595	10233	248588	5716	2248	291	Difficult-to-Map Regions
4GKR1	MULTI	ILLUMINAPACBIO	2	INDEL	0.995021	0.992573	0.993796	521492	3902	543769	2721	1696	615	All Benchmark Regions
4GKR1	MULTI	ILLUMINAPACBIO	2	INDEL	0.977398	0.876127	0.923996	1457	206	1600	37	17	14	MHC
4GKR1	MULTI	ILLUMINAPACBIO	2	INDEL	0.97195	0.962509	0.967206	16867	657	17152	495	148	70	Difficult-to-Map Regions
4GKR1	MULTI	ILLUMINAPACBIO	2	SNP	0.998103	0.996232	0.997167	3352659	12681	3353686	6373	2721	470	All Benchmark Regions
4GKR1	MULTI	ILLUMINAPACBIO	2	SNP	0.987661	0.880318	0.930905	17734	2411	17610	220	196	9	MHC
4GKR1	MULTI	ILLUMINAPACBIO	2	SNP	0.979307	0.964657	0.971927	250259	9169	250253	5288	2217	303	Difficult-to-Map Regions
4GKR1	MULTI	ILLUMINAPACBIO	4	INDEL	0.994322	0.992044	0.993182	507381	4069	529426	3023	1950	616	All Benchmark Regions
4GKR1	MULTI	ILLUMINAPACBIO	4	INDEL	0.971774	0.885813	0.926805	1536	198	1687	49	19	26	MHC
4GKR1	MULTI	ILLUMINAPACBIO	4	INDEL	0.970895	0.959276	0.965051	15853	673	16112	483	156	56	Difficult-to-Map Regions
4GKR1	MULTI	ILLUMINAPACBIO	4	SNP	0.997695	0.995913	0.996803	3341882	13715	3342753	7724	2821	669	All Benchmark Regions
4GKR1	MULTI	ILLUMINAPACBIO	4	SNP	0.984279	0.888327	0.933845	18280	2298	18157	290	167	79	MHC
4GKR1	MULTI	ILLUMINAPACBIO	4	SNP	0.977084	0.960676	0.968811	253435	10374	253438	5944	2308	404	Difficult-to-Map Regions
4GKR1	MULTI	ILLUMINAPACBIO	2	SNVandINDEL	0.9976721141856918	0.9957378222206915	0.9967040297395727	3874151	16583	3897455	9094	4417	1085	All Benchmark Regions
4GKR1	MULTI	ILLUMINAPACBIO	2	SNVandINDEL	0.9788314274419081	0.9645209278142061	0.9716234876464794	267126	9826	267405	5783	2365	373	Difficult-to-Map Regions
4GKR1	MULTI	ILLUMINAPACBIO	2	SNVandINDEL	0.9867981712641907	0.8799981658107117	0.9303431375899576	19191	2617	19210	257	213	23	MHC
4GKR1	MULTI	ILLUMINAPACBIO	3	SNVandINDEL	0.997296139456268	0.99547248286704	0.9963834767137111	3818950	17369	3841116	10414	4582	1131	All Benchmark Regions
4GKR1	MULTI	ILLUMINAPACBIO	3	SNVandINDEL	0.9770580197215348	0.9602153428120982	0.9685634660533721	264330	10952	264558	6212	2415	368	Difficult-to-Map Regions
4GKR1	MULTI	ILLUMINAPACBIO	3	SNVandINDEL	0.988168137000519	0.8888681097760531	0.9358915104436205	19012	2377	19042	228	147	49	MHC
4GKR1	MULTI	ILLUMINAPACBIO	4	SNVandINDEL	0.9972322418712074	0.9954011420083594	0.9963158506092268	3849263	17784	3872179	10747	4771	1285	All Benchmark Regions
4GKR1	MULTI	ILLUMINAPACBIO	4	SNVandINDEL	0.9767118274348949	0.9605935755435461	0.9685856500982437	269288	11047	269550	6427	2464	460	Difficult-to-Map Regions
4GKR1	MULTI	ILLUMINAPACBIO	4	SNVandINDEL	0.9832036862706238	0.8881319469343851	0.9332527940218309	19816	2496	19844	339	186	105	MHC
MECML	MULTI	ILLUMINAPACBIO	4	INDEL	0.994394	0.993778	0.994086	508268	3182	530356	2990	1944	581	All Benchmark Regions
MECML	MULTI	ILLUMINAPACBIO	4	INDEL	0.974227	0.888697	0.929498	1541	193	1701	45	21	20	MHC
MECML	MULTI	ILLUMINAPACBIO	4	INDEL	0.970504	0.963694	0.967087	15926	600	16188	492	156	62	Difficult-to-Map Regions
MECML	MULTI	ILLUMINAPACBIO	4	SNP	0.997665	0.996076	0.99687	3342431	13166	3343252	7826	2811	769	All Benchmark Regions
MECML	MULTI	ILLUMINAPACBIO	4	SNP	0.984482	0.894305	0.937229	18403	2175	18271	288	164	80	MHC
MECML	MULTI	ILLUMINAPACBIO	4	SNP	0.976773	0.9609	0.968771	253494	10315	253493	6028	2307	483	Difficult-to-Map Regions
MECML	MULTI	ILLUMINAPACBIO	2	INDEL	0.995005	0.994151	0.994578	522977	3077	545653	2739	1724	601	All Benchmark Regions
MECML	MULTI	ILLUMINAPACBIO	2	INDEL	0.956897	0.854983	0.903074	1527	259	1776	80	48	25	MHC
MECML	MULTI	ILLUMINAPACBIO	2	INDEL	0.971514	0.966325	0.968912	16959	591	17257	506	147	81	Difficult-to-Map Regions
MECML	MULTI	ILLUMINAPACBIO	2	SNP	0.998049	0.996349	0.997198	3353092	12287	3354797	6558	2790	571	All Benchmark Regions
MECML	MULTI	ILLUMINAPACBIO	2	SNP	0.98371	0.88064	0.929326	17545	2378	18116	300	265	20	MHC
MECML	MULTI	ILLUMINAPACBIO	2	SNP	0.979003	0.964764	0.971831	250391	9145	250468	5372	2225	368	Difficult-to-Map Regions
MECML	MULTI	ILLUMINAPACBIO	3	INDEL	0.994518	0.993798	0.994158	501699	3131	522972	2883	1850	588	All Benchmark Regions
MECML	MULTI	ILLUMINAPACBIO	3	INDEL	0.980488	0.889764	0.932925	1469	182	1608	32	16	10	MHC
MECML	MULTI	ILLUMINAPACBIO	3	INDEL	0.969203	0.961164	0.965167	15815	639	16050	510	166	90	Difficult-to-Map Regions
MECML	MULTI	ILLUMINAPACBIO	3	SNP	0.997718	0.996098	0.996907	3318488	13001	3319395	7592	2719	604	All Benchmark Regions
MECML	MULTI	ILLUMINAPACBIO	3	SNP	0.988737	0.890364	0.936975	17574	2164	17469	199	133	40	MHC
MECML	MULTI	ILLUMINAPACBIO	3	SNP	0.97725	0.960642	0.968875	248641	10187	248635	5788	2247	358	Difficult-to-Map Regions
MECML	MULTI	ILLUMINAPACBIO	2	SNVandINDEL	0.9976220967750599	0.9960518400291101	0.9968363500195594	3876069	15364	3900450	9297	4514	1172	All Benchmark Regions
MECML	MULTI	ILLUMINAPACBIO	2	SNVandINDEL	0.9785163174380398	0.9648628945525938	0.9716416441885477	267350	9736	267725	5878	2372	449	Difficult-to-Map Regions
MECML	MULTI	ILLUMINAPACBIO	2	SNVandINDEL	0.9812549329123915	0.8785296420839284	0.927055269297863	19072	2637	19892	380	313	45	MHC
MECML	MULTI	ILLUMINAPACBIO	3	SNVandINDEL	0.9972812277274802	0.9957949273769986	0.996537523361491	3820187	16132	3842367	10475	4569	1192	All Benchmark Regions
MECML	MULTI	ILLUMINAPACBIO	3	SNVandINDEL	0.976758689659499	0.9606730552669626	0.968649096527901	264456	10826	264685	6298	2413	448	Difficult-to-Map Regions
MECML	MULTI	ILLUMINAPACBIO	3	SNVandINDEL	0.988036047234307	0.8903174528963486	0.9366349165715997	19043	2346	19077	231	149	50	MHC
MECML	MULTI	ILLUMINAPACBIO	4	SNVandINDEL	0.9972155459857112	0.9957724847926597	0.9964934929511238	3850699	16348	3873608	10816	4755	1350	All Benchmark Regions
MECML	MULTI	ILLUMINAPACBIO	4	SNVandINDEL	0.9763940029181647	0.9610644407583784	0.9686685765437164	269420	10915	269681	6520	2463	545	Difficult-to-Map Regions
MECML	MULTI	ILLUMINAPACBIO	4	SNVandINDEL	0.983600098497907	0.8938687701685192	0.9365901347876564	19944	2368	19972	333	185	100	MHC
W607K	ILLUMINA	NA	2	INDEL	0.997739	0.996839	0.997289	523734	1661	546297	1238	625	220	All Benchmark Regions
W607K	ILLUMINA	NA	2	INDEL	0.988932	0.966947	0.977816	1609	55	1787	20	13	7	MHC
W607K	ILLUMINA	NA	2	INDEL	0.975061	0.962851	0.968918	16873	651	17164	439	126	35	Difficult-to-Map Regions
W607K	ILLUMINA	NA	2	SNP	0.998172	0.996619	0.997395	3353969	11378	3354888	6145	2542	281	All Benchmark Regions
W607K	ILLUMINA	NA	2	SNP	0.993892	0.969333	0.981459	19534	618	19364	119	113	4	MHC
W607K	ILLUMINA	NA	2	SNP	0.980095	0.962668	0.971303	249742	9685	249737	5072	1950	199	Difficult-to-Map Regions
W607K	ILLUMINA	NA	3	INDEL	0.997324	0.996991	0.997158	503311	1519	524822	1408	676	251	All Benchmark Regions
W607K	ILLUMINA	NA	3	INDEL	0.987952	0.976984	0.982437	1613	38	1804	22	6	13	MHC
W607K	ILLUMINA	NA	3	INDEL	0.977132	0.965115	0.971086	15880	574	16109	377	117	28	Difficult-to-Map Regions
W607K	ILLUMINA	NA	3	SNP	0.997789	0.99653	0.997159	3319930	11559	3320775	7358	2655	338	All Benchmark Regions
W607K	ILLUMINA	NA	3	SNP	0.995715	0.973503	0.984484	19215	523	19056	82	32	29	MHC
W607K	ILLUMINA	NA	3	SNP	0.979197	0.961697	0.970368	248914	9914	248904	5288	1984	201	Difficult-to-Map Regions
W607K	ILLUMINA	NA	4	INDEL	0.997251	0.99675	0.997001	509788	1662	532157	1467	732	234	All Benchmark Regions
W607K	ILLUMINA	NA	4	INDEL	0.979003	0.968858	0.973904	1680	54	1865	40	12	22	MHC
W607K	ILLUMINA	NA	4	INDEL	0.971833	0.961334	0.966555	15887	639	16147	468	151	46	Difficult-to-Map Regions
W607K	ILLUMINA	NA	4	SNP	0.997673	0.996304	0.996988	3343195	12402	3343983	7800	3005	416	All Benchmark Regions
W607K	ILLUMINA	NA	4	SNP	0.991401	0.971572	0.981386	19993	585	19831	172	71	63	MHC
W607K	ILLUMINA	NA	4	SNP	0.977034	0.959865	0.968373	253221	10588	253214	5952	2341	261	Difficult-to-Map Regions
W607K	ILLUMINA	NA	2	SNVandINDEL	0.9981110729044499	0.9966487112226923	0.997379356033693	3877703	13039	3901185	7383	3167	501	All Benchmark Regions
W607K	ILLUMINA	NA	2	SNVandINDEL	0.9797696136734064	0.9626793187242508	0.9711492832232103	266615	10336	266901	5511	2076	234	Difficult-to-Map Regions
W607K	ILLUMINA	NA	2	SNVandINDEL	0.9934711131986849	0.9691510817748441	0.9811604154222359	21143	673	21151	139	126	11	MHC
W607K	ILLUMINA	NA	3	SNVandINDEL	0.9977256942327435	0.9965910029901058	0.9971580258130904	3823241	13078	3845597	8766	3331	589	All Benchmark Regions
W607K	ILLUMINA	NA	3	SNVandINDEL	0.9790710733787009	0.9619008870903292	0.9704100349598842	264794	10488	265013	5665	2101	229	Difficult-to-Map Regions
W607K	ILLUMINA	NA	3	SNVandINDEL	0.9950391146727724	0.9737715648230398	0.9842904712434528	20828	561	20860	104	38	42	MHC
W607K	ILLUMINA	NA	4	SNVandINDEL	0.9976149216800196	0.9963631163520899	0.9969886260787834	3852983	14064	3876140	9267	3737	650	All Benchmark Regions
W607K	ILLUMINA	NA	4	SNVandINDEL	0.9767206587836	0.9599514866142294	0.9682634726112038	269108	11227	269361	6420	2492	307	Difficult-to-Map Regions
W607K	ILLUMINA	NA	4	SNVandINDEL	0.9903231696184043	0.9713607027608462	0.9807502865730925	21673	639	21696	212	83	85	MHC
LR1FD	MULTI	ILLUMINAPACBIO	4	INDEL	0.367661	0.390826	0.37889	199888	311562	203733	350400	129019	66667	All Benchmark Regions
LR1FD	MULTI	ILLUMINAPACBIO	4	INDEL	0.347801	0.33391	0.340714	579	1155	593	1112	456	337	MHC
LR1FD	MULTI	ILLUMINAPACBIO	4	INDEL	0.406901	0.385998	0.396174	6379	10147	6368	9282	3355	1239	Difficult-to-Map Regions
LR1FD	MULTI	ILLUMINAPACBIO	4	SNP	0.992919	0.997882	0.995394	3348490	7107	3349747	23888	2040	4996	All Benchmark Regions
LR1FD	MULTI	ILLUMINAPACBIO	4	SNP	0.994756	0.986296	0.990508	20296	282	20297	107	24	69	MHC
LR1FD	MULTI	ILLUMINAPACBIO	4	SNP	0.942272	0.991892	0.966445	261670	2139	261766	16037	616	1223	Difficult-to-Map Regions
LR1FD	MULTI	ILLUMINAPACBIO	3	INDEL	0.366427	0.392992	0.379245	198394	306436	202276	349747	127749	66229	All Benchmark Regions
LR1FD	MULTI	ILLUMINAPACBIO	3	INDEL	0.361882	0.354331	0.358066	585	1066	600	1058	397	353	MHC
LR1FD	MULTI	ILLUMINAPACBIO	3	INDEL	0.39812	0.388659	0.393333	6395	10059	6397	9671	3376	1304	Difficult-to-Map Regions
LR1FD	MULTI	ILLUMINAPACBIO	3	SNP	0.993517	0.997905	0.995707	3324511	6978	3325739	21700	2085	4589	All Benchmark Regions
LR1FD	MULTI	ILLUMINAPACBIO	3	SNP	0.994265	0.983433	0.988819	19411	327	19416	112	67	43	MHC
LR1FD	MULTI	ILLUMINAPACBIO	3	SNP	0.947262	0.991574	0.968911	256647	2181	256744	14294	574	1070	Difficult-to-Map Regions
LR1FD	MULTI	ILLUMINAPACBIO	2	INDEL	0.989461	0.985276	0.987364	517659	7736	539739	5749	2630	2496	All Benchmark Regions
LR1FD	MULTI	ILLUMINAPACBIO	2	INDEL	0.976558	0.912861	0.943635	1519	145	1583	38	15	21	MHC
LR1FD	MULTI	ILLUMINAPACBIO	2	INDEL	0.950939	0.902933	0.926315	15823	1701	16049	828	166	132	Difficult-to-Map Regions
LR1FD	MULTI	ILLUMINAPACBIO	2	SNP	0.99607	0.998107	0.997087	3358977	6370	3360532	13260	1875	4485	All Benchmark Regions
LR1FD	MULTI	ILLUMINAPACBIO	2	SNP	0.996238	0.986999	0.991597	19890	262	19861	75	31	44	MHC
LR1FD	MULTI	ILLUMINAPACBIO	2	SNP	0.971413	0.991709	0.981456	257276	2151	257371	7574	531	716	Difficult-to-Map Regions
LR1FD	MULTI	ILLUMINAPACBIO	2	SNVandINDEL	0.9951498744667387	0.9963744704737554	0.9957617959658414	3876636	14106	3900271	19009	4505	6981	All Benchmark Regions
LR1FD	MULTI	ILLUMINAPACBIO	2	SNVandINDEL	0.970186855532925	0.986091402450253	0.9780744769893461	273099	3852	273420	8402	697	848	Difficult-to-Map Regions
LR1FD	MULTI	ILLUMINAPACBIO	2	SNVandINDEL	0.9947580832212275	0.9813439677301063	0.9880054968314548	21409	407	21444	113	46	65	MHC
LR1FD	MULTI	ILLUMINAPACBIO	3	SNVandINDEL	0.9047440390494894	0.9183034570378532	0.911473322090267	3522905	313414	3528015	371447	129834	70818	All Benchmark Regions
LR1FD	MULTI	ILLUMINAPACBIO	3	SNVandINDEL	0.916529086818109	0.9555365043845947	0.9356264052931392	263042	12240	263141	23965	3950	2374	Difficult-to-Map Regions
LR1FD	MULTI	ILLUMINAPACBIO	3	SNVandINDEL	0.9447748513169074	0.9348730655944645	0.9397978776775756	19996	1393	20016	1170	464	396	MHC
LR1FD	MULTI	ILLUMINAPACBIO	4	SNVandINDEL	0.9047072026657379	0.9175937091015444	0.9111048920453507	3548378	318669	3553480	374288	131059	71663	All Benchmark Regions
LR1FD	MULTI	ILLUMINAPACBIO	4	SNVandINDEL	0.9137204254173581	0.956173863413416	0.9344652202744208	268049	12286	268134	25319	3971	2462	Difficult-to-Map Regions
LR1FD	MULTI	ILLUMINAPACBIO	4	SNVandINDEL	0.9448640825003393	0.9355951954105414	0.9402067955285998	20875	1437	20890	1219	480	406	MHC
MT57N	MULTI	ILLUMINAPACBIO	2	INDEL	0.959861	0.964597	0.962223	507430	18624	529461	22141	12028	9476	All Benchmark Regions
MT57N	MULTI	ILLUMINAPACBIO	2	INDEL	0.911917	0.092385	0.167774	165	1621	176	17	6	9	MHC
MT57N	MULTI	ILLUMINAPACBIO	2	INDEL	0.285172	0.380684	0.326077	6681	10869	6681	16747	9320	6884	Difficult-to-Map Regions
MT57N	MULTI	ILLUMINAPACBIO	2	SNP	0.995183	0.986752	0.99095	3320796	44583	3322437	16081	3357	4412	All Benchmark Regions
MT57N	MULTI	ILLUMINAPACBIO	2	SNP	0.968132	0.115796	0.206851	2307	17616	2400	79	44	23	MHC
MT57N	MULTI	ILLUMINAPACBIO	2	SNP	0.957847	0.912351	0.934545	236787	22748	236909	10426	2038	653	Difficult-to-Map Regions
MT57N	MULTI	ILLUMINAPACBIO	4	INDEL	0.369822	0.400784	0.384681	204981	306469	208985	356111	128572	72822	All Benchmark Regions
MT57N	MULTI	ILLUMINAPACBIO	4	INDEL	0.962264	0.080738	0.148977	140	1594	153	6	1	3	MHC
MT57N	MULTI	ILLUMINAPACBIO	4	INDEL	0.432142	0.719049	0.539843	11883	4643	12033	15812	3331	7494	Difficult-to-Map Regions
MT57N	MULTI	ILLUMINAPACBIO	4	SNP	0.994549	0.985729	0.99012	3307710	47887	3308918	18135	3498	4316	All Benchmark Regions
MT57N	MULTI	ILLUMINAPACBIO	4	SNP	0.971981	0.098017	0.178077	2017	18561	2012	58	35	11	MHC
MT57N	MULTI	ILLUMINAPACBIO	4	SNP	0.958504	0.907516	0.932314	239411	24398	239464	10367	2094	603	Difficult-to-Map Regions
MT57N	MULTI	ILLUMINAPACBIO	3	INDEL	0.368622	0.403066	0.385075	203480	301350	207481	355375	127308	72420	All Benchmark Regions
MT57N	MULTI	ILLUMINAPACBIO	3	INDEL	0.986014	0.082374	0.152046	136	1515	141	2	0	2	MHC
MT57N	MULTI	ILLUMINAPACBIO	3	INDEL	0.428037	0.722925	0.537705	11895	4559	12024	16067	3301	7616	Difficult-to-Map Regions
MT57N	MULTI	ILLUMINAPACBIO	3	SNP	0.995154	0.986374	0.990745	3286095	45394	3287254	16006	3408	4068	All Benchmark Regions
MT57N	MULTI	ILLUMINAPACBIO	3	SNP	0.982268	0.106799	0.192652	2108	17630	2105	38	11	13	MHC
MT57N	MULTI	ILLUMINAPACBIO	3	SNP	0.964351	0.910906	0.936867	235768	23060	235803	8717	1964	593	Difficult-to-Map Regions
MT57N	MULTI	ILLUMINAPACBIO	2	SNVandINDEL	0.9901745961564168	0.9837573973392321	0.9869555656790757	3828226	63207	3851898	38222	15385	13888	All Benchmark Regions
MT57N	MULTI	ILLUMINAPACBIO	2	SNVandINDEL	0.8996428610999287	0.8786762184889113	0.8890359398996025	243468	33617	243590	27173	11358	7537	Difficult-to-Map Regions
MT57N	MULTI	ILLUMINAPACBIO	2	SNVandINDEL	0.9640718562874252	0.1138698235754756	0.20368206228651015	2472	19237	2576	96	50	32	MHC
MT57N	MULTI	ILLUMINAPACBIO	3	SNVandINDEL	0.9039395093163268	0.9096154412602289	0.9067685932294737	3489575	346744	3494735	371381	130716	76488	All Benchmark Regions
MT57N	MULTI	ILLUMINAPACBIO	3	SNVandINDEL	0.9090865739093433	0.8996701564214151	0.9043538541526985	247663	27619	247827	24784	5265	8209	Difficult-to-Map Regions
MT57N	MULTI	ILLUMINAPACBIO	3	SNVandINDEL	0.9825021872265967	0.10491374070784047	0.18958335457045486	2244	19145	2246	40	11	15	MHC
MT57N	MULTI	ILLUMINAPACBIO	4	SNVandINDEL	0.9038459216232472	0.9083652202830739	0.9060999358315391	3512691	354356	3517903	374246	132070	77138	All Benchmark Regions
MT57N	MULTI	ILLUMINAPACBIO	4	SNVandINDEL	0.9057210561949899	0.8964060855761856	0.9010394969244288	251294	29041	251497	26179	5425	8097	Difficult-to-Map Regions
MT57N	MULTI	ILLUMINAPACBIO	4	SNVandINDEL	0.9712875729026469	0.09667443528146288	0.17584647559874353	2157	20155	2165	64	36	14	MHC
JIPSI	MULTI	ILLUMINAPACBIO	2	INDEL	0.956901	0.97098	0.963889	510148	15247	532020	23962	10188	11936	All Benchmark Regions
JIPSI	MULTI	ILLUMINAPACBIO	2	INDEL	0.89418	0.097356	0.175593	162	1502	169	20	1	16	MHC
JIPSI	MULTI	ILLUMINAPACBIO	2	INDEL	0.349147	0.563741	0.431221	9879	7645	9965	18576	7515	9346	Difficult-to-Map Regions
JIPSI	MULTI	ILLUMINAPACBIO	2	SNP	0.993635	0.992967	0.993301	3341679	23668	3343167	21415	1966	5065	All Benchmark Regions
JIPSI	MULTI	ILLUMINAPACBIO	2	SNP	0.981503	0.123958	0.220116	2498	17654	2494	47	10	23	MHC
JIPSI	MULTI	ILLUMINAPACBIO	2	SNP	0.942254	0.993705	0.967296	257794	1633	257795	15799	649	1339	Difficult-to-Map Regions
JIPSI	MULTI	ILLUMINAPACBIO	3	INDEL	0.369608	0.406822	0.387323	205376	299454	209464	357255	126590	73817	All Benchmark Regions
JIPSI	MULTI	ILLUMINAPACBIO	3	INDEL	0.914634	0.087826	0.160262	145	1506	150	14	0	12	MHC
JIPSI	MULTI	ILLUMINAPACBIO	3	INDEL	0.43823	0.837365	0.575353	13778	2676	13994	17939	2590	8998	Difficult-to-Map Regions
JIPSI	MULTI	ILLUMINAPACBIO	3	SNP	0.991823	0.992828	0.992325	3307596	23893	3308739	27280	2045	5102	All Benchmark Regions
JIPSI	MULTI	ILLUMINAPACBIO	3	SNP	0.986632	0.116071	0.207706	2291	17447	2288	31	4	13	MHC
JIPSI	MULTI	ILLUMINAPACBIO	3	SNP	0.927903	0.993977	0.959804	257269	1559	257288	19991	601	1627	Difficult-to-Map Regions
JIPSI	MULTI	ILLUMINAPACBIO	4	INDEL	0.370746	0.404689	0.386974	206978	304472	211034	358181	127814	74298	All Benchmark Regions
JIPSI	MULTI	ILLUMINAPACBIO	4	INDEL	0.854922	0.087659	0.159013	152	1582	165	28	0	24	MHC
JIPSI	MULTI	ILLUMINAPACBIO	4	INDEL	0.440371	0.838799	0.577535	13862	2664	14065	17874	2584	8951	Difficult-to-Map Regions
JIPSI	MULTI	ILLUMINAPACBIO	4	SNP	0.991098	0.992549	0.991823	3330595	25002	3331805	29927	2104	5466	All Benchmark Regions
JIPSI	MULTI	ILLUMINAPACBIO	4	SNP	0.973848	0.107056	0.192906	2203	18375	2197	59	19	17	MHC
JIPSI	MULTI	ILLUMINAPACBIO	4	SNP	0.922115	0.994265	0.956832	262296	1513	262351	22159	700	1753	Difficult-to-Map Regions
JIPSI	MULTI	ILLUMINAPACBIO	2	SNVandINDEL	0.9884258999470484	0.9899980517854949	0.9892113512121371	3851827	38915	3875187	45377	12154	17001	All Benchmark Regions
JIPSI	MULTI	ILLUMINAPACBIO	2	SNVandINDEL	0.8862263557681169	0.9664994890792956	0.9246239236534578	267673	9278	267760	34375	8164	10685	Difficult-to-Map Regions
JIPSI	MULTI	ILLUMINAPACBIO	2	SNVandINDEL	0.9754578754578754	0.12192885955262193	0.216763083608924	2660	19156	2663	67	11	39	MHC
JIPSI	MULTI	ILLUMINAPACBIO	3	SNVandINDEL	0.9014704548447782	0.9157142562962047	0.9085365313390461	3512972	323347	3518203	384535	128635	78919	All Benchmark Regions
JIPSI	MULTI	ILLUMINAPACBIO	3	SNVandINDEL	0.8773333505814781	0.984615775822611	0.92788384536169	271047	4235	271282	37930	3191	10625	Difficult-to-Map Regions
JIPSI	MULTI	ILLUMINAPACBIO	3	SNVandINDEL	0.981876761981474	0.11389031745289635	0.2041058875019611	2436	18953	2438	45	4	25	MHC
JIPSI	MULTI	ILLUMINAPACBIO	4	SNVandINDEL	0.9012685747225796	0.9147995873854132	0.9079836731707733	3537573	329474	3542839	388108	129918	79764	All Benchmark Regions
JIPSI	MULTI	ILLUMINAPACBIO	4	SNVandINDEL	0.8734930431127923	0.9850999696791339	0.9259455559802846	276158	4177	276416	40033	3284	10704	Difficult-to-Map Regions
JIPSI	MULTI	ILLUMINAPACBIO	4	SNVandINDEL	0.9644752960391997	0.10554858372176407	0.19027426108342155	2355	19957	2362	87	19	41	MHC
0O7FL	MULTI	ILLUMINAPACBIOONT	4	INDEL	0.993388	0.984929	0.989141	503742	7708	525558	3498	312	2446	All Benchmark Regions
0O7FL	MULTI	ILLUMINAPACBIOONT	4	INDEL	0.930328	0.128604	0.225971	223	1511	227	17	4	11	MHC
0O7FL	MULTI	ILLUMINAPACBIOONT	4	INDEL	0.972463	0.958974	0.965671	15848	678	16033	454	17	85	Difficult-to-Map Regions
0O7FL	MULTI	ILLUMINAPACBIOONT	4	SNP	0.997734	0.992882	0.995302	3331711	23886	3332907	7568	161	1392	All Benchmark Regions
0O7FL	MULTI	ILLUMINAPACBIOONT	4	SNP	0.951354	0.310817	0.468553	6396	14182	6395	327	33	134	MHC
0O7FL	MULTI	ILLUMINAPACBIOONT	4	SNP	0.979067	0.975262	0.977161	257283	6526	257382	5503	105	376	Difficult-to-Map Regions
0O7FL	MULTI	ILLUMINAPACBIOONT	2	INDEL	0.993405	0.984631	0.988998	517319	8075	539387	3581	134	2627	All Benchmark Regions
0O7FL	MULTI	ILLUMINAPACBIOONT	2	INDEL	0.962406	0.148527	0.257339	247	1416	256	10	1	9	MHC
0O7FL	MULTI	ILLUMINAPACBIOONT	2	INDEL	0.968187	0.954577	0.961334	16728	796	16982	558	4	108	Difficult-to-Map Regions
0O7FL	MULTI	ILLUMINAPACBIOONT	2	SNP	0.997387	0.992652	0.995014	3340610	24730	3341842	8755	107	1581	All Benchmark Regions
0O7FL	MULTI	ILLUMINAPACBIOONT	2	SNP	0.97918	0.305932	0.466204	6163	13982	6161	131	16	19	MHC
0O7FL	MULTI	ILLUMINAPACBIOONT	2	SNP	0.972999	0.971059	0.972028	251919	7508	251960	6992	72	467	Difficult-to-Map Regions
0O7FL	MULTI	ILLUMINAPACBIOONT	3	INDEL	0.993408	0.984834	0.989103	497174	7656	518108	3438	321	2329	All Benchmark Regions
0O7FL	MULTI	ILLUMINAPACBIOONT	3	INDEL	0.94958	0.133253	0.233709	220	1431	226	12	0	11	MHC
0O7FL	MULTI	ILLUMINAPACBIOONT	3	INDEL	0.971201	0.959767	0.96545	15792	662	15951	473	25	78	Difficult-to-Map Regions
0O7FL	MULTI	ILLUMINAPACBIOONT	3	SNP	0.997547	0.992609	0.995072	3306867	24622	3308026	8133	164	1353	All Benchmark Regions
0O7FL	MULTI	ILLUMINAPACBIOONT	3	SNP	0.979664	0.266035	0.41844	5251	14487	5251	109	4	41	MHC
0O7FL	MULTI	ILLUMINAPACBIOONT	3	SNP	0.979034	0.976231	0.977631	252676	6152	252768	5413	135	327	Difficult-to-Map Regions
0O7FL	MULTI	ILLUMINAPACBIOONT	2	SNVandINDEL	0.9968316953742906	0.9915684289905196	0.9941930962873905	3857929	32805	3881229	12336	241	4208	All Benchmark Regions
0O7FL	MULTI	ILLUMINAPACBIOONT	2	SNVandINDEL	0.9726936041549122	0.9700163566840344	0.9713531356628795	268647	8304	268942	7550	76	575	Difficult-to-Map Regions
0O7FL	MULTI	ILLUMINAPACBIOONT	2	SNVandINDEL	0.9784995425434584	0.2939288334556126	0.4520635259345384	6410	15398	6417	141	17	28	MHC
0O7FL	MULTI	ILLUMINAPACBIOONT	3	SNVandINDEL	0.9969849167666613	0.9915862054224375	0.994278232695818	3804041	32278	3826134	11571	485	3682	All Benchmark Regions
